사용일,라인,역명,유임승차,무임승차,유임하차,무임하차
202004,7호선,굴포천,179948,23070,187548,24091
202004,7호선,상도,198304,36580,188526,35424
202004,7호선,온수(성공회대입구),205575,28147,192065,26574
202004,7호선,까치울,154115,20677,145873,20754
202004,7호선,춘의,188942,23295,183700,22378
202004,7호선,신풍,210377,44618,196092,45462
202004,7호선,장암,49998,7625,19991,5512
202004,7호선,태릉입구,158841,30164,146148,27807
202004,7호선,학동,464092,41161,508864,38366
202004,7호선,이수,315033,51168,309593,48639
202004,7호선,부평구청,243829,20811,195998,18469
202004,7호선,철산,442735,66879,454752,67704
202004,7호선,수락산,240162,66850,236526,67431
202004,7호선,남구로,315576,41357,334766,41268
202004,7호선,반포,112665,23135,110227,22098
202004,7호선,중계,260500,61309,225550,59590
202004,7호선,광명사거리,449882,107962,436850,110255
202004,7호선,상동,262050,33563,269981,33407
202004,7호선,중화,214941,47103,204359,47319
202004,7호선,노원,371943,80237,401463,80220
202004,7호선,하계,328735,72716,306374,70088
202004,7호선,면목,297018,70871,282474,72953
202004,7호선,보라매,186045,30741,184745,29944
202004,7호선,상봉(시외버스터미널),355162,52451,331774,50282
202004,7호선,가산디지털단지,911796,65573,920837,61842
202004,7호선,부천시청,242997,36747,238578,35247
202004,7호선,부천종합운동장,91041,14287,77258,14422
202004,7호선,용마산(용마폭포공원),116699,27107,108092,29757
202004,7호선,중곡,183395,41786,166682,42360
202004,8호선,산성,100902,24919,95897,27488
202004,8호선,석촌,140946,33522,166111,35996
202004,8호선,신흥,76997,29255,81713,30735
202004,8호선,문정,409120,39768,428893,39664
202004,8호선,천호(풍납토성),332210,60012,392634,57195
202004,8호선,송파,156306,37549,147004,36692
202004,8호선,잠실(송파구청),269173,42329,313220,40496
202004,8호선,남한산성입구(성남법원.검찰청),247794,56872,217535,54582
202004,8호선,장지,341234,51232,328028,48625
202004,8호선,몽촌토성(평화의문),102261,22986,110019,22147
202004,8호선,모란,66520,40003,52021,28839
202004,8호선,암사,354734,72547,305045,71850
202004,8호선,가락시장,135171,45761,158704,47135
202004,8호선,단대오거리,188576,48778,177015,47665
202004,8호선,복정,200824,30146,170604,27675
202004,8호선,수진,85472,29162,74930,28522
202004,8호선,강동구청,186432,41655,191810,42195
202004,9호선,구반포,44381,13549,47477,13581
202004,9호선,김포공항,133195,11056,175061,12466
202004,9호선,고속터미널,221968,31873,302117,35949
202004,9호선,신반포,44876,11016,45516,10646
202004,9호선,동작(현충원),32480,7566,26906,6891
202004,9호선,여의도,454566,27576,441655,25891
202004,9호선,공항시장,48981,17693,53836,19416
202004,9호선,선유도,143915,18709,139961,18227
202004,9호선,흑석(중앙대입구),131715,35348,138940,35688
202004,9호선,신방화,120690,30715,114785,30618
202004,9호선,증미,125437,28936,123401,29284
202004,9호선,신논현,665983,39934,687520,38255
202004,9호선,당산,364240,41801,359993,37972
202004,9호선,노들,76673,20844,63428,19232
202004,9호선,사평,49251,10567,47056,10432
202004,9호선,가양,368520,89968,352855,87145
202004,9호선,샛강,97458,16616,102230,16019
202004,9호선,개화,46762,10300,33206,8528
202004,9호선,마곡나루(서울식물원),205494,17430,205585,17303
202004,9호선,국회의사당,286627,28952,291856,24861
202004,9호선,신목동,70969,12898,62936,12093
202004,9호선,노량진,553753,66480,558152,67976
202004,9호선,염창,334627,47862,322341,47640
202004,9호선,양천향교,174691,30589,178508,30751
202004,9호선,등촌,175307,54795,171341,55010
202004,9호선2~3단계,석촌고분,101809,20369,98465,20688
202004,9호선2~3단계,송파나루,79452,16093,83684,16390
202004,경춘선,김유정,5346,3113,6089,3090
202004,9호선2~3단계,올림픽공원(한국체대),100137,12730,98082,13004
202004,9호선2~3단계,한성백제,42759,9468,36839,8315
202004,9호선2~3단계,종합운동장,80765,10376,78161,9485
202004,9호선2~3단계,석촌,145953,20370,123985,17347
202004,9호선2~3단계,언주,184170,16729,185046,16460
202004,9호선2~3단계,선정릉,180198,14619,194396,15313
202004,9호선2~3단계,둔촌오륜,15232,3681,14256,3556
